abbreviation,0.00048275481377253125
ability,0.002413774068862656
able,0.008689586647905562
abnormal,0.0009655096275450625
aboard,0.0014482644413175937
abounding,0.00024137740688626562
absence,0.0009655096275450625
absent,0.00048275481377253125
absolute,0.0009655096275450625
absolutely,0.00024137740688626562
accept,0.00024137740688626562
acceptability,0.00024137740688626562
acceptable,0.008930964054791829
acceptance,0.0021723966619763904
accepted,0.0014482644413175937
access,0.020275702178446313
accessible,0.0033792836964077187
accommodate,0.00048275481377253125
accommodating,0.00024137740688626562
accomplished,0.00048275481377253125
accordance,0.005068925544611578
accordingly,0.0007241322206587968
account,0.0053103029514978434
accounting,0.0014482644413175937
accumulation,0.00048275481377253125
accurate,0.0009655096275450625
achieve,0.0009655096275450625
acknowledge,0.0016896418482038593
acquire,0.00024137740688626562
acre,0.0009655096275450625
acronym,0.00048275481377253125
across,0.004586170730839047
act,0.00024137740688626562
acting,0.0007241322206587968
action,0.001206887034431328
active,0.0014482644413175937
activity,0.0026551514757489217
actual,0.0026551514757489217
actually,0.00048275481377253125
ad,0.00048275481377253125
adapt,0.0007241322206587968
add,0.012551625158085812
added,0.046344462122163
addendum,0.00024137740688626562
addition,0.008689586647905562
additional,0.020758456992218843
address,0.02968942104701067
adequate,0.00048275481377253125
adjacent,0.00048275481377253125
adjust,0.00048275481377253125
administration,0.0053103029514978434
administrator,0.002413774068862656
admissible,0.00024137740688626562
adopted,0.00024137740688626562
adorable,0.00024137740688626562
adult,0.008930964054791829
advance,0.011344738123654484
advantage,0.015206776633834735
advantageous,0.00048275481377253125
adventure,0.00048275481377253125
adventurous,0.00024137740688626562
adverse,0.00048275481377253125
advice,0.00048275481377253125
advise,0.010620605902995687
advised,0.0009655096275450625
advisor,0.00024137740688626562
advisory,0.0007241322206587968
affair,0.00024137740688626562
affect,0.0014482644413175937
affected,0.001931019255090125
affecting,0.00048275481377253125
affiliate,0.00386203851018025
afford,0.00024137740688626562
affordable,0.0016896418482038593
afloat,0.00024137740688626562
afraid,0.00024137740688626562
afternoon,0.004586170730839047
age,0.0026551514757489217
aged,0.00048275481377253125
agency,0.0014482644413175937
agent,0.001206887034431328
aggregate,0.00048275481377253125
ago,0.0026551514757489217
agree,0.006999944799701703
agreed,0.011827492937427016
agreement,0.05044787803922952
agriculture,0.00048275481377253125
ahead,0.0009655096275450625
air,0.010137851089223156
aircraft,0.001206887034431328
airliner,0.0009655096275450625
airport,0.0026551514757489217
al,0.00048275481377253125
alan,0.004344793323952781
alarm,0.0009655096275450625
alaska,0.00048275481377253125
albany,0.010620605902995687
alberta,0.00024137740688626562
alert,0.001206887034431328
alice,0.0009655096275450625
alike,0.00048275481377253125
alive,0.0007241322206587968
allen,0.00386203851018025
allocate,0.00024137740688626562
allocation,0.00048275481377253125
allow,0.004103415917066516
allowable,0.00048275481377253125
almost,0.00048275481377253125
alone,0.0007241322206587968
along,0.003137906289521453
already,0.01327575737874461
also,0.023413608467967764
alternate,0.0009655096275450625
alternative,0.0016896418482038593
although,0.00024137740688626562
always,0.014724021820062203
amazing,0.0009655096275450625
amend,0.0016896418482038593
amendment,0.02099983439910511
america,0.16244699483445676
american,0.009172341461678094
among,0.0014482644413175937
amongst,0.00024137740688626562
amount,0.015930908854493532
analysis,0.0014482644413175937
analyst,0.001206887034431328
ancient,0.00024137740688626562
anderson,0.0016896418482038593
andy,0.0009655096275450625
angela,0.003137906289521453
anger,0.00024137740688626562
angie,0.00024137740688626562
ann,0.014724021820062203
anne,0.0007241322206587968
announce,0.0016896418482038593
announcement,0.001206887034431328
annual,0.004827548137725312
annually,0.00024137740688626562
another,0.005068925544611578
answer,0.001206887034431328
anthony,0.001931019255090125
anticipate,0.0016896418482038593
antitrust,0.00048275481377253125
antonio,0.015689531447607267
anxious,0.00024137740688626562
anybody,0.00024137740688626562
anyone,0.004827548137725312
anything,0.009172341461678094
anyway,0.001206887034431328
anywhere,0.001931019255090125
apollo,0.00024137740688626562
apologize,0.0026551514757489217
appalachian,0.0014482644413175937
appeal,0.00024137740688626562
appear,0.0016896418482038593
appearance,0.00024137740688626562
append,0.00048275481377253125
apple,0.00048275481377253125
applicable,0.015206776633834735
application,0.004103415917066516
applied,0.012793002564972077
apply,0.01496539922694847
appointment,0.0036206611032939843
apportion,0.00048275481377253125
apportionment,0.00048275481377253125
appreciate,0.004827548137725312
appreciation,0.00048275481377253125
apprise,0.00024137740688626562
approaching,0.0007241322206587968
appropriate,0.006034435172156641
approval,0.0009655096275450625
approve,0.001931019255090125
approximately,0.0009655096275450625
april,0.0033792836964077187
aquila,0.0036206611032939843
arbitration,0.0028965288826351874
arbitrator,0.002413774068862656
archaeological,0.00024137740688626562
architect,0.0009655096275450625
architecture,0.00048275481377253125
area,0.0036206611032939843
argentina,0.00048275481377253125
argue,0.0009655096275450625
arise,0.001206887034431328
arm,0.00024137740688626562
armed,0.00024137740688626562
around,0.0077240770203605
arrangement,0.0033792836964077187
array,0.00024137740688626562
arrival,0.008206831834133031
arrive,0.0016896418482038593
art,0.004827548137725312
artisan,0.00048275481377253125
as,0.033310082150304655
ascertain,0.0009655096275450625
ashore,0.00024137740688626562
aside,0.00024137740688626562
ask,0.0053103029514978434
asleep,0.00048275481377253125
aspect,0.00024137740688626562
assert,0.00048275481377253125
assessed,0.00048275481377253125
assessment,0.00048275481377253125
asset,0.0026551514757489217
assign,0.0007241322206587968
assigned,0.0021723966619763904
assignment,0.0007241322206587968
assist,0.0021723966619763904
assistance,0.008930964054791829
assistant,0.0009655096275450625
associated,0.009896473682336891
assume,0.001931019255090125
assuming,0.0014482644413175937
assurance,0.0009655096275450625
assure,0.00024137740688626562
assured,0.00024137740688626562
astral,0.00024137740688626562
atlanta,0.00048275481377253125
atmosphere,0.00048275481377253125
attach,0.0036206611032939843
attached,0.04320655583264155
attachment,0.003137906289521453
attack,0.0009655096275450625
attempt,0.005793057765270375
attend,0.005793057765270375
attendance,0.00048275481377253125
attendant,0.0028965288826351874
attention,0.015689531447607267
attorney,0.0014482644413175937
attractive,0.00048275481377253125
attribution,0.2857908497533385
auction,0.00048275481377253125
audit,0.00048275481377253125
august,0.030172175860783204
austin,0.018103305516469922
australia,0.0033792836964077187
australian,0.0007241322206587968
author,0.00048275481377253125
authority,0.002413774068862656
authorized,0.0028965288826351874
automatic,0.00048275481377253125
automatically,0.004827548137725312
automotive,0.00048275481377253125
availability,0.00048275481377253125
available,0.05696506802515869
average,0.0021723966619763904
avoid,0.001206887034431328
await,0.004827548137725312
award,0.0028965288826351874
aware,0.005793057765270375
awareness,0.00048275481377253125
away,0.0077240770203605
awesome,0.001931019255090125
awhile,0.00048275481377253125
back,0.027275646978148015
backbone,0.00024137740688626562
backed,0.00024137740688626562
background,0.00048275481377253125
backup,0.00386203851018025
bad,0.0021723966619763904
badge,0.0028965288826351874
bag,0.0009655096275450625
bake,0.00024137740688626562
baked,0.0007241322206587968
baking,0.0007241322206587968
balance,0.00048275481377253125
balcony,0.00024137740688626562
bald,0.00024137740688626562
bale,0.00048275481377253125
ball,0.00024137740688626562
ballroom,0.0014482644413175937
baltimore,0.023896363281740298
banff,0.0009655096275450625
bank,0.0026551514757489217
bankruptcy,0.0009655096275450625
bar,0.00048275481377253125
barbados,0.0014482644413175937
barbara,0.007241322206587969
barn,0.00048275481377253125
barry,0.003137906289521453
bart,0.00048275481377253125
base,0.001206887034431328
based,0.00024137740688626562
